date,pollution,dew,temp,press,wnd_dir,wnd_spd,humi
2010/1/20 18:00,25,-16,-3,1034,NW,21.01,35
2010/1/20 19:00,16,-17,-4,1035,NW,28.16,35
2010/1/20 20:00,20,-19,-3,1036,NW,37.99,27
2010/1/20 21:00,20,-18,-4,1037,NW,46.93,32
2010/1/20 22:00,18,-19,-4,1038,NW,55.87,30
2010/1/20 23:00,18,-19,-5,1038,NW,65.7,32
2010/1/21 0:00,17,-20,-6,1038,NW,75.53,32
2010/1/21 1:00,17,-20,-6,1038,NW,85.36,32
2010/1/21 2:00,17,-20,-7,1038,NW,95.19,34
2010/1/21 3:00,15,-22,-8,1038,NW,103.24,31
2010/1/21 4:00,19,-23,-8,1038,NW,111.29,28
2010/1/21 5:00,16,-24,-9,1038,NW,118.44,28
2010/1/21 6:00,18,-24,-9,1038,NW,128.27,28
2010/1/21 7:00,18,-25,-9,1038,NW,138.1,26
2010/1/21 8:00,18,-25,-8,1039,NW,147.04,24
2010/1/21 9:00,26,-25,-8,1039,NW,155.98,24
2010/1/21 10:00,26,-22,-7,1039,NW,160.9,29
2010/1/21 11:00,25,-22,-7,1038,NE,3.13,29
2010/1/21 12:00,24,-22,-5,1037,NW,4.02,24
2010/1/21 13:00,15,-21,-5,1035,NE,3.13,27
2010/1/21 14:00,17,-21,-4,1034,SE,1.79,25
2010/1/21 15:00,15,-20,-3,1034,NE,1.79,25
2010/1/21 16:00,21,-21,-2,1033,NW,4.92,21
2010/1/21 17:00,40,-20,-2,1033,NW,10.73,23
2010/1/21 18:00,51,-20,-2,1034,NW,15.65,23
2010/1/21 19:00,45,-19,-3,1034,NW,21.46,27
2010/1/21 20:00,61,-19,-3,1035,NW,25.48,27
2010/1/21 21:00,72,-17,-8,1035,NE,0.89,48
2010/1/21 22:00,38,-18,-9,1035,NW,1.79,48
2010/1/21 23:00,35,-18,-9,1035,NW,3.58,48
2010/1/22 0:00,29,-18,-6,1036,NW,7.6,38
2010/1/22 1:00,26,-20,-4,1037,NW,17.43,27
2010/1/22 2:00,18,-21,-5,1037,NW,27.26,27
2010/1/22 3:00,15,-21,-6,1037,NW,35.31,29
2010/1/22 4:00,15,-20,-7,1036,NW,42.46,34
2010/1/22 5:00,22,-20,-7,1035,NW,48.27,34
2010/1/22 6:00,21,-20,-7,1035,NW,54.08,34
2010/1/22 7:00,19,-20,-7,1036,NW,59,34
2010/1/22 8:00,22,-19,-7,1036,NW,63.92,37
2010/1/22 9:00,25,-20,-5,1036,NW,67.94,29
2010/1/22 10:00,22,-19,-4,1036,NW,75.09,30
2010/1/22 11:00,26,-19,-4,1036,NW,84.03,30
2010/1/22 12:00,32,-19,-3,1035,NW,95.21,27
2010/1/22 13:00,30,-18,-3,1034,NW,105.04,30
2010/1/22 14:00,32,-19,-2,1033,NW,114.87,25
2010/1/22 15:00,30,-18,-2,1032,NW,124.7,28
2010/1/22 16:00,32,-18,-2,1032,NW,133.64,28
2010/1/22 17:00,37,-18,-2,1032,NW,139.45,28
2010/1/22 18:00,49,-18,-3,1032,NW,144.37,30
2010/1/22 19:00,47,-17,-5,1033,NW,149.29,38
2010/1/22 20:00,39,-18,-4,1033,NW,153.31,32
2010/1/22 21:00,35,-17,-4,1032,NW,159.12,35
2010/1/22 22:00,48,-17,-4,1032,NW,164.04,35
2010/1/22 23:00,49,-17,-7,1032,NW,168.06,44
2010/1/23 0:00,24,-17,-4,1033,NW,172.08,35
2010/1/23 1:00,23,-17,-8,1033,cv,0.89,48
2010/1/23 2:00,20,-17,-5,1032,NW,4.92,38
2010/1/23 3:00,19,-18,-6,1032,NW,8.05,38
2010/1/23 4:00,16,-18,-5,1031,NW,12.97,35
2010/1/23 5:00,22,-18,-6,1031,NW,16.1,38
2010/1/23 6:00,24,-18,-7,1031,NW,20.12,41
2010/1/23 7:00,24,-18,-7,1031,NW,24.14,41
2010/1/23 8:00,41,-18,-6,1031,NW,25.93,38
2010/1/23 9:00,23,-18,-2,1031,NW,30.85,28
2010/1/23 10:00,19,-17,-1,1031,NW,38.9,28
2010/1/23 11:00,15,-17,0,1030,NW,46.95,26
2010/1/23 12:00,19,-19,1,1029,NW,55,20
2010/1/23 13:00,17,-20,2,1027,NW,63.05,17
2010/1/23 14:00,17,-19,2,1025,NW,71.1,19
2010/1/23 15:00,22,-19,3,1024,NW,79.15,18
2010/1/23 16:00,0,-19,3,1024,NW,86.3,18
2010/1/23 17:00,0,-18,2,1024,NW,91.22,21
2010/1/23 18:00,0,-18,1,1024,NW,96.14,22
2010/1/23 19:00,0,-17,0,1024,NW,100.16,26
2010/1/23 20:00,0,-18,0,1024,SE,1.79,24
2010/1/23 21:00,0,-15,-3,1024,cv,0.89,39
2010/1/23 22:00,0,-16,0,1023,NW,1.79,28
2010/1/23 23:00,0,-16,0,1023,NW,4.92,28
2010/1/24 0:00,0,-15,-2,1022,NW,6.71,36
2010/1/24 1:00,0,-14,-7,1022,cv,0.45,57
2010/1/24 2:00,0,-14,-8,1021,NW,1.79,61
2010/1/24 3:00,0,-16,-11,1021,NW,3.58,66
2010/1/24 4:00,0,-14,-9,1019,NW,4.47,67
2010/1/24 5:00,0,-15,-10,1019,cv,0.89,66
2010/1/24 6:00,0,-16,-12,1019,SE,0.89,72
2010/1/24 7:00,0,-15,-12,1019,cv,0.89,78
2010/1/24 8:00,0,-16,-13,1019,NE,1.79,78
2010/1/24 9:00,0,-13,-7,1020,cv,0.89,62
2010/1/24 10:00,0,-12,-4,1019,cv,1.78,53
2010/1/24 11:00,0,-13,0,1019,cv,2.67,36
2010/1/24 12:00,0,-16,4,1018,NW,4.02,21
2010/1/24 13:00,0,-19,5,1017,NW,13.85,15
2010/1/24 14:00,0,-18,5,1017,NW,22.79,17
2010/1/24 15:00,0,-19,5,1017,NW,32.62,15
2010/1/24 16:00,0,-20,5,1018,NW,40.67,14
2010/1/24 17:00,0,-19,3,1020,NW,49.61,18
2010/1/24 18:00,0,-18,1,1023,NW,61.68,22
2010/1/24 19:00,0,-20,-1,1027,NW,76.88,22
2010/1/24 20:00,0,-20,-2,1028,NW,89.84,23
2010/1/24 21:00,0,-21,-3,1029,NW,98.78,23
2010/1/24 22:00,0,-25,-4,1030,NW,113.98,17
2010/1/24 23:00,0,-26,-5,1031,NW,129.18,17
2010/1/25 0:00,0,-25,-5,1031,NW,141.25,19
2010/1/25 1:00,0,-25,-6,1031,NW,150.19,20
2010/1/25 2:00,0,-24,-6,1032,NW,162.26,22
2010/1/25 3:00,0,-24,-6,1033,NW,172.09,22
2010/1/25 4:00,0,-23,-6,1033,NW,181.92,24
2010/1/25 5:00,0,-22,-7,1033,NW,187.73,29
2010/1/25 6:00,0,-21,-7,1033,NW,192.65,31
2010/1/25 7:00,0,-21,-7,1034,NW,196.67,31
2010/1/25 8:00,0,-21,-6,1035,NW,201.59,29
2010/1/25 9:00,0,-21,-4,1036,NW,207.4,25
2010/1/25 10:00,0,-22,-3,1036,NW,216.34,21
2010/1/25 11:00,0,-22,-2,1036,NW,222.15,19
2010/1/25 12:00,0,-23,-1,1035,NW,230.2,16
2010/1/25 13:00,0,-26,1,1033,NW,238.25,11
2010/1/25 14:00,0,-25,2,1032,NW,245.4,11
2010/1/25 15:00,0,-25,2,1031,NW,252.55,11
2010/1/25 16:00,0,-24,2,1031,NW,257.47,12
2010/1/25 17:00,0,-22,1,1031,SE,4.02,16
2010/1/25 18:00,0,-19,-1,1031,SE,7.15,24
2010/1/25 19:00,0,-19,-1,1031,SE,10.28,24
2010/1/25 20:00,0,-17,-4,1031,SE,12.07,35
2010/1/25 21:00,0,-18,-1,1031,SE,15.2,26
2010/1/25 22:00,0,-18,-5,1030,cv,0.89,35
2010/1/25 23:00,0,-18,-3,1030,SE,3.13,30
2010/1/26 0:00,0,-16,-9,1030,cv,0.89,56
2010/1/26 1:00,0,-16,-8,1029,cv,1.78,52
2010/1/26 2:00,0,-16,-11,1029,cv,2.23,66
2010/1/26 3:00,0,-16,-12,1029,cv,3.12,72
2010/1/26 4:00,0,-16,-10,1028,NW,3.13,61
2010/1/26 5:00,0,-17,-10,1028,NW,4.92,56
2010/1/26 6:00,0,-17,-12,1027,NW,6.71,66
2010/1/26 7:00,0,-17,-10,1027,NW,8.5,56
2010/1/26 8:00,0,-18,-13,1028,NE,1.79,66
2010/1/26 9:00,0,-16,-8,1028,NW,4.02,52
2010/1/26 10:00,0,-16,-6,1027,NW,5.81,45
2010/1/26 11:00,88,-15,-3,1027,cv,0.89,39
2010/1/26 12:00,85,-15,-1,1025,SE,1.79,33
2010/1/26 13:00,90,-18,0,1024,SE,3.58,24
2010/1/26 14:00,127,-19,1,1023,cv,0.89,20
2010/1/26 15:00,144,-18,2,1021,SE,1.79,21
2010/1/26 16:00,203,-17,1,1021,SE,4.92,24
2010/1/26 17:00,199,-14,-1,1021,SE,5.81,36
2010/1/26 18:00,231,-13,-3,1021,SE,6.7,45
2010/1/26 19:00,274,-13,-3,1021,cv,0.89,45
2010/1/26 20:00,340,-11,-5,1020,NE,0.89,62
2010/1/26 21:00,298,-13,-6,1020,NW,1.79,57
2010/1/26 22:00,268,-11,-5,1020,cv,0.89,62
2010/1/26 23:00,299,-11,-4,1019,NW,1.79,58
2010/1/27 0:00,300,-11,-4,1019,NW,3.58,58
2010/1/27 1:00,240,-12,-3,1018,NW,5.37,49
2010/1/27 2:00,213,-11,-4,1017,NW,7.16,58
2010/1/27 3:00,171,-11,-4,1016,NW,10.29,58
2010/1/27 4:00,153,-12,-3,1016,NW,12.08,49
2010/1/27 5:00,153,-11,-4,1016,NW,15.21,58
2010/1/27 6:00,140,-11,-5,1015,NW,17,62
2010/1/27 7:00,147,-11,-4,1015,NW,18.79,58
2010/1/27 8:00,158,-11,-3,1015,NE,3.13,53
2010/1/27 9:00,153,-10,-1,1015,NE,6.26,50
2010/1/27 10:00,154,-9,1,1015,NE,9.39,47
2010/1/27 11:00,143,-9,3,1015,NW,1.79,40
2010/1/27 12:00,90,-9,4,1014,NW,4.92,38
2010/1/27 13:00,55,-9,6,1013,NW,8.05,33
2010/1/27 14:00,52,-13,8,1012,NW,16.1,20
2010/1/27 15:00,41,-14,8,1013,NW,24.15,19
2010/1/27 16:00,29,-14,7,1014,NW,32.2,20
2010/1/27 17:00,37,-13,7,1015,NW,39.35,22
2010/1/27 18:00,49,-13,5,1016,NW,47.4,25
2010/1/27 19:00,56,-12,4,1018,NW,52.32,30
2010/1/27 20:00,38,-13,3,1019,NW,56.34,29
2010/1/27 21:00,37,-14,3,1020,NW,62.15,27
2010/1/27 22:00,28,-14,3,1021,NW,67.96,27
2010/1/27 23:00,20,-14,0,1022,NW,71.98,33
2010/1/28 0:00,22,-13,-1,1023,NW,76.9,39
2010/1/28 1:00,27,-15,-1,1023,NE,7.15,33
2010/1/28 2:00,34,-15,-1,1024,NE,12.07,33
2010/1/28 3:00,27,-15,-2,1025,NE,16.09,36
2010/1/28 4:00,32,-15,-2,1025,NE,21.01,36
2010/1/28 5:00,28,-15,-3,1025,NE,25.03,39
2010/1/28 6:00,28,-15,-3,1025,NW,3.13,39
2010/1/28 7:00,18,-15,-3,1026,NW,8.05,39
2010/1/28 8:00,17,-16,-3,1027,NW,12.97,35
2010/1/28 9:00,16,-17,-2,1028,NW,20.12,30
2010/1/28 10:00,18,-18,-2,1029,NW,25.93,28
2010/1/28 11:00,16,-19,-1,1028,NW,35.76,24
2010/1/28 12:00,12,-21,1,1027,NW,44.7,17
2010/1/28 13:00,13,-24,1,1026,NW,53.64,13
2010/1/28 14:00,23,-25,1,1026,NW,62.58,12
2010/1/28 15:00,21,-25,1,1026,NW,72.41,12
2010/1/28 16:00,13,-24,1,1026,NW,82.24,13
2010/1/28 17:00,14,-25,0,1026,NW,91.18,13
2010/1/28 18:00,23,-22,0,1027,NW,99.23,17
2010/1/28 19:00,16,-20,-1,1027,NW,103.25,22
2010/1/28 20:00,25,-21,-1,1027,NW,105.04,20
2010/1/28 21:00,20,-21,-4,1028,NE,0.89,25
2010/1/28 22:00,25,-21,-2,1027,NW,4.02,21
2010/1/28 23:00,19,-22,-2,1027,NW,7.15,19
2010/1/29 0:00,24,-22,-1,1027,NW,12.07,18
2010/1/29 1:00,25,-21,-4,1027,NW,15.2,25
2010/1/29 2:00,20,-21,-4,1026,cv,0.89,25
2010/1/29 3:00,24,-19,-8,1026,NE,1.79,40
2010/1/29 4:00,17,-20,-7,1025,cv,0.89,34
2010/1/29 5:00,10,-20,-8,1024,NW,1.79,37
2010/1/29 6:00,11,-18,-10,1024,cv,0.89,51
2010/1/29 7:00,16,-21,-2,1024,NW,4.02,21
2010/1/29 8:00,20,-21,-1,1025,NW,9.83,20
2010/1/29 9:00,13,-24,1,1025,NW,17.88,13
2010/1/29 10:00,12,-25,2,1025,NW,26.82,11
2010/1/29 11:00,12,-24,3,1024,NW,33.97,11
2010/1/29 12:00,12,-25,4,1023,NW,42.02,9
2010/1/29 13:00,12,-24,5,1022,NW,50.07,10
2010/1/29 14:00,31,-25,6,1020,NW,57.22,8
2010/1/29 15:00,36,-25,6,1020,NW,65.27,8
2010/1/29 16:00,42,-23,6,1020,NW,72.42,10
2010/1/29 17:00,52,-22,5,1020,NW,78.23,12
2010/1/29 18:00,26,-21,5,1020,NW,84.04,13
2010/1/29 19:00,24,-20,5,1020,NW,89.85,14
2010/1/29 20:00,25,-20,3,1020,NW,93.87,16
2010/1/29 21:00,43,-20,3,1020,NW,97.89,16
2010/1/29 22:00,47,-19,3,1021,NW,101.02,18
2010/1/29 23:00,61,-19,3,1020,NW,105.94,18
2010/1/30 0:00,66,-18,0,1020,NW,109.96,24
2010/1/30 1:00,65,-18,0,1020,NW,114.88,24
2010/1/30 2:00,70,-15,-1,1020,cv,1.79,33
2010/1/30 3:00,36,-15,-2,1020,NW,0.89,36
2010/1/30 4:00,37,-16,-1,1020,NW,4.02,30
2010/1/30 5:00,22,-16,-4,1019,NW,8.94,38
2010/1/30 6:00,24,-15,-5,1020,cv,0.89,45
2010/1/30 7:00,29,-16,-5,1020,NW,3.13,41
2010/1/30 8:00,35,-15,-6,1021,cv,0.89,48
2010/1/30 9:00,35,-15,0,1021,NW,4.02,31
2010/1/30 10:00,33,-18,3,1021,NW,8.04,19
2010/1/30 11:00,32,-21,5,1020,NW,12.96,13
2010/1/30 12:00,25,-22,6,1020,NW,18.77,11
2010/1/30 13:00,16,-22,7,1019,NW,25.92,10
2010/1/30 14:00,26,-22,7,1018,NW,35.75,10
2010/1/30 15:00,32,-23,7,1018,NW,45.58,9
2010/1/30 16:00,36,-23,7,1017,NW,52.73,9
2010/1/30 17:00,37,-22,6,1018,NW,58.54,11
2010/1/30 18:00,45,-21,5,1018,NW,64.35,13
2010/1/30 19:00,71,-21,5,1019,NW,70.16,13
2010/1/30 20:00,67,-19,4,1019,NW,74.18,16
2010/1/30 21:00,69,-19,5,1020,NW,78.2,15
2010/1/30 22:00,94,-19,2,1020,NW,81.33,19
2010/1/30 23:00,85,-18,2,1021,NW,84.46,21
2010/1/31 0:00,35,-18,1,1021,NW,87.59,22
2010/1/31 1:00,26,-18,1,1021,NW,90.72,22
2010/1/31 2:00,24,-16,-3,1022,NW,93.85,35
2010/1/31 3:00,20,-15,-2,1022,NW,95.64,36
2010/1/31 4:00,16,-15,0,1022,NW,99.66,31
2010/1/31 5:00,18,-17,1,1023,NW,105.47,24
2010/1/31 6:00,19,-15,0,1023,NW,109.49,31
2010/1/31 7:00,22,-18,0,1025,NW,113.51,24
2010/1/31 8:00,17,-17,0,1025,NW,116.64,26
2010/1/31 9:00,18,-17,2,1026,NW,120.66,22
2010/1/31 10:00,11,-19,3,1026,NW,129.6,18
2010/1/31 11:00,11,-19,4,1026,NW,138.54,16
2010/1/31 12:00,16,-20,5,1025,NW,145.69,14
2010/1/31 13:00,18,-17,5,1024,NE,4.02,18
2010/1/31 14:00,17,-18,6,1024,NE,7.15,15
2010/1/31 15:00,19,-18,6,1024,cv,0.89,15
2010/1/31 16:00,26,-18,5,1024,SE,1.79,17
2010/1/31 17:00,24,-17,4,1024,SE,3.58,19
2010/1/31 18:00,54,-17,1,1024,NE,1.79,24
2010/1/31 19:00,71,-15,-1,1025,NE,2.68,33
2010/1/31 20:00,129,-13,-1,1025,cv,0.89,39
2010/1/31 21:00,145,-8,-1,1026,SE,5.81,58
2010/1/31 22:00,101,-7,-2,1027,SE,10.73,68
2010/1/31 23:00,65,-7,-2,1027,SE,13.86,68
2010/2/1 0:00,70,-8,-3,1027,SE,15.65,68
2010/2/1 1:00,67,-9,-4,1027,NE,0.89,68
2010/2/1 2:00,76,-9,-4,1027,NE,1.78,68
2010/2/1 3:00,76,-9,-4,1027,cv,0.89,68
2010/2/1 4:00,68,-9,-4,1026,SE,0.89,68
2010/2/1 5:00,73,-9,-5,1027,cv,0.89,73
2010/2/1 6:00,73,-10,-4,1027,SE,0.89,62
2010/2/1 7:00,64,-10,-4,1027,cv,0.89,62
2010/2/1 8:00,53,-10,-6,1028,NE,0.89,73
2010/2/1 9:00,72,-9,-3,1028,SE,1.79,63
2010/2/1 10:00,78,-9,-2,1028,cv,0.89,58
2010/2/1 11:00,72,-9,-1,1028,SE,1.79,54
2010/2/1 12:00,56,-10,0,1027,SE,6.71,46
2010/2/1 13:00,54,-12,0,1026,SE,10.73,39
2010/2/1 14:00,40,-14,1,1026,SE,14.75,31
2010/2/1 15:00,49,-14,0,1025,SE,16.54,33
2010/2/1 16:00,63,-12,0,1026,SE,19.67,39
2010/2/1 17:00,66,-10,-1,1025,SE,21.46,50
2010/2/1 18:00,64,-9,-2,1026,SE,23.25,58
2010/2/1 19:00,63,-10,-2,1026,SE,26.38,54
2010/2/1 20:00,65,-10,-4,1027,SE,30.4,62
2010/2/1 21:00,64,-10,-5,1027,SE,34.42,67
2010/2/1 22:00,64,-10,-5,1027,SE,39.34,67
2010/2/1 23:00,62,-11,-7,1027,SE,41.13,73
2010/2/2 0:00,56,-10,-7,1028,SE,42.92,79
2010/2/2 1:00,87,-11,-8,1028,cv,0.89,78
2010/2/2 2:00,72,-11,-9,1028,cv,1.34,85
2010/2/2 3:00,104,-11,-10,1028,NE,1.79,92
2010/2/2 4:00,97,-12,-10,1028,cv,0.89,85
2010/2/2 5:00,96,-13,-11,1028,NE,0.89,85
2010/2/2 6:00,86,-11,-9,1028,cv,0.89,85
2010/2/2 7:00,85,-11,-8,1028,SE,0.89,78
2010/2/2 8:00,92,-10,-7,1029,NW,1.79,79
2010/2/2 9:00,55,-14,-6,1029,NE,4.92,53
2010/2/2 10:00,36,-18,-5,1029,NE,10.73,35
2010/2/2 11:00,27,-20,-3,1029,NE,14.75,25
2010/2/2 12:00,25,-20,-2,1028,NE,16.54,23
2010/2/2 13:00,28,-20,-1,1028,NE,18.33,22
2010/2/2 14:00,32,-20,0,1027,cv,1.79,20
2010/2/2 15:00,35,-22,0,1027,cv,2.68,17
2010/2/2 16:00,43,-22,1,1027,cv,3.57,16
2010/2/2 17:00,70,-19,-2,1027,NE,1.79,25
2010/2/2 18:00,83,-20,-4,1028,NW,3.13,27
2010/2/2 19:00,66,-21,-3,1029,NW,4.02,23
2010/2/2 20:00,70,-19,-6,1029,cv,0.89,34
2010/2/2 21:00,80,-16,-7,1029,NE,0.89,48
2010/2/2 22:00,88,-21,-5,1030,NW,1.79,27
2010/2/2 23:00,69,-19,-8,1030,NW,4.92,40
2010/2/3 0:00,71,-20,-8,1030,NW,8.05,37
2010/2/3 1:00,62,-21,-8,1030,cv,0.89,34
2010/2/3 2:00,73,-18,-10,1030,NE,0.89,51
2010/2/3 3:00,107,-17,-10,1030,cv,0.89,56
2010/2/3 4:00,94,-17,-12,1030,SE,0.89,66
2010/2/3 5:00,121,-17,-13,1030,NW,1.79,71
2010/2/3 6:00,132,-17,-13,1030,NW,4.92,71
2010/2/3 7:00,161,-19,-11,1030,cv,0.89,51
2010/2/3 8:00,120,-18,-11,1030,cv,1.34,56
2010/2/3 9:00,72,-18,-8,1030,NW,1.79,44
2010/2/3 10:00,58,-19,-4,1030,NE,3.13,30
2010/2/3 11:00,34,-20,-2,1030,NW,4.92,23
2010/2/3 12:00,14,-22,0,1029,NW,12.07,17
2010/2/3 13:00,17,-23,1,1027,NW,19.22,14
2010/2/3 14:00,15,-24,1,1026,NW,28.16,13
2010/2/3 15:00,23,-25,2,1026,NW,37.1,11
2010/2/3 16:00,34,-22,2,1026,NW,46.93,14
2010/2/3 17:00,96,-21,1,1026,NW,54.08,17
2010/2/3 18:00,87,-22,1,1026,NW,59,16
2010/2/3 19:00,87,-17,0,1027,NW,63.02,26
2010/2/3 20:00,95,-20,-4,1027,cv,0.89,27
2010/2/3 21:00,105,-20,-5,1028,NW,1.79,29
2010/2/3 22:00,114,-21,-6,1028,NW,4.92,29
2010/2/3 23:00,103,-21,-7,1028,cv,0.45,31
2010/2/4 0:00,99,-21,-7,1028,NW,1.79,31
2010/2/4 1:00,102,-21,-8,1028,NW,4.92,34
2010/2/4 2:00,104,-21,-9,1028,cv,0.89,37
2010/2/4 3:00,78,-19,-10,1028,cv,1.34,47
2010/2/4 4:00,33,-19,-10,1028,NW,1.79,47
2010/2/4 5:00,29,-19,-12,1028,cv,0.89,55
2010/2/4 6:00,27,-18,-12,1028,SE,0.89,60
2010/2/4 7:00,27,-20,-15,1028,NW,4.02,65
2010/2/4 8:00,26,-17,-10,1028,NW,8.04,56
2010/2/4 9:00,33,-19,-5,1028,NW,12.06,32
2010/2/4 10:00,29,-20,-3,1028,NW,15.19,25
2010/2/4 11:00,31,-20,-2,1028,NE,4.02,23
2010/2/4 12:00,28,-22,0,1027,NW,3.13,17
2010/2/4 13:00,28,-22,1,1025,NW,7.15,16
2010/2/4 14:00,61,-22,1,1025,NE,1.79,16
2010/2/4 15:00,64,-23,1,1024,NE,4.92,14
2010/2/4 16:00,80,-23,1,1024,NE,6.71,14
2010/2/4 17:00,91,-22,0,1024,NE,8.5,17
2010/2/4 18:00,79,-20,-4,1025,NE,11.63,27
2010/2/4 19:00,48,-22,-3,1026,NE,14.76,21
2010/2/4 20:00,59,-22,-3,1026,NE,15.65,21
2010/2/4 21:00,82,-20,-5,1027,NW,1.79,29
2010/2/4 22:00,63,-21,-3,1027,cv,0.89,23
2010/2/4 23:00,48,-19,-4,1027,NE,1.79,30
2010/2/5 0:00,54,-19,-4,1027,NE,4.92,30
2010/2/5 1:00,42,-19,-4,1027,NE,8.05,30
2010/2/5 2:00,47,-19,-4,1028,cv,0.89,30
2010/2/5 3:00,87,-19,-5,1028,NE,1.79,32
2010/2/5 4:00,105,-15,-5,1028,SE,1.79,45
2010/2/5 5:00,90,-13,-6,1028,NE,0.89,57
2010/2/5 6:00,101,-13,-7,1029,cv,0.89,62
2010/2/5 7:00,126,-12,-7,1030,cv,1.78,67
2010/2/5 8:00,114,-19,-6,1030,NE,3.13,34
2010/2/5 9:00,103,-18,-5,1031,NE,4.92,35
2010/2/5 10:00,114,-14,-4,1031,cv,1.79,45
2010/2/5 11:00,100,-13,-3,1031,SE,1.79,45
2010/2/5 12:00,72,-14,-2,1031,SE,3.58,39
2010/2/5 13:00,68,-13,-1,1030,SE,6.71,39
2010/2/5 14:00,72,-14,-1,1029,cv,1.79,36
2010/2/5 15:00,71,-13,-1,1029,SE,1.79,39
2010/2/5 16:00,80,-12,-1,1029,SE,3.58,42
2010/2/5 17:00,70,-12,-2,1030,SE,5.37,46
2010/2/5 18:00,63,-12,-4,1030,SE,6.26,53
2010/2/5 19:00,67,-13,-4,1031,SE,8.05,49
2010/2/5 20:00,62,-13,-5,1031,SE,8.94,53
2010/2/5 21:00,69,-12,-5,1032,SE,9.83,57
2010/2/5 22:00,58,-12,-6,1033,SE,11.62,62
2010/2/5 23:00,51,-11,-6,1033,SE,13.41,67
2010/2/6 0:00,51,-11,-7,1033,SE,15.2,73
2010/2/6 1:00,54,-11,-8,1033,SE,16.99,78
2010/2/6 2:00,45,-11,-8,1033,SE,18.78,78
2010/2/6 3:00,47,-11,-8,1033,SE,20.57,78
2010/2/6 4:00,85,-11,-7,1032,SE,23.7,73
2010/2/6 5:00,78,-11,-7,1032,SE,25.49,73
2010/2/6 6:00,68,-12,-7,1032,SE,27.28,67
2010/2/6 7:00,64,-12,-7,1032,SE,29.07,67
2010/2/6 8:00,65,-13,-7,1033,cv,0.89,62
2010/2/6 9:00,80,-12,-6,1033,SE,1.79,62
2010/2/6 10:00,74,-11,-5,1032,SE,4.92,62
2010/2/6 11:00,93,-11,-4,1032,SE,8.05,58
2010/2/6 12:00,77,-11,-3,1031,SE,11.18,53
2010/2/6 13:00,67,-11,-3,1030,SE,15.2,53
2010/2/6 14:00,84,-12,-2,1029,SE,19.22,46
2010/2/6 15:00,77,-12,-2,1029,SE,22.35,46
2010/2/6 16:00,83,-12,-2,1028,SE,25.48,46
2010/2/6 17:00,82,-12,-2,1027,SE,29.5,46
2010/2/6 18:00,100,-10,-3,1028,SE,33.52,58
2010/2/6 19:00,189,-9,-3,1029,SE,35.31,63
2010/2/6 20:00,99,-7,-4,1029,SE,37.1,79
2010/2/6 21:00,71,-6,-5,1028,SE,38.89,92
2010/2/6 22:00,43,-6,-5,1028,SE,42.02,92
2010/2/6 23:00,64,-6,-5,1027,SE,45.15,92
2010/2/7 0:00,68,-6,-5,1027,SE,46.94,92
2010/2/7 1:00,69,-7,-5,1026,SE,48.73,85
2010/2/7 2:00,65,-7,-5,1025,cv,0.89,85
2010/2/7 3:00,71,-7,-5,1025,cv,1.78,85
2010/2/7 4:00,77,-7,-6,1024,NW,0.89,92
2010/2/7 5:00,81,-7,-6,1024,cv,0.89,92
2010/2/7 6:00,88,-7,-6,1024,NW,0.89,92
2010/2/7 7:00,90,-7,-6,1023,NW,1.78,92
2010/2/7 8:00,92,-6,-5,1024,NE,1.79,92
2010/2/7 9:00,88,-6,-5,1024,NW,1.79,92
2010/2/7 10:00,80,-6,-4,1023,NW,3.58,85
2010/2/7 11:00,100,-6,-4,1023,cv,0.89,85
2010/2/7 12:00,105,-6,-3,1023,cv,1.78,79
2010/2/7 13:00,118,-7,-3,1022,cv,2.67,73
2010/2/7 14:00,125,-7,-3,1021,cv,3.56,73
2010/2/7 15:00,141,-6,-2,1020,SE,1.79,74
2010/2/7 16:00,152,-6,-2,1020,SE,3.58,74
2010/2/7 17:00,164,-6,-3,1020,SE,5.37,79
2010/2/7 18:00,147,-7,-4,1020,cv,0.89,79
2010/2/7 19:00,162,-7,-5,1021,SE,0.89,85
2010/2/7 20:00,157,-7,-5,1021,SE,1.78,85
2010/2/7 21:00,156,-6,-4,1022,SE,2.67,85
2010/2/7 22:00,160,-5,-3,1022,cv,0.89,86
2010/2/7 23:00,178,-7,-5,1020,NE,1.79,85
2010/2/8 0:00,187,-6,-4,1021,cv,0.89,85
2010/2/8 1:00,181,-6,-5,1020,cv,1.34,92
2010/2/8 2:00,185,-7,-6,1020,SE,0.89,92
2010/2/8 3:00,197,-8,-6,1020,NE,0.89,85
2010/2/8 4:00,180,-6,-5,1019,cv,0.89,92
2010/2/8 5:00,172,-6,-4,1019,NE,1.79,85
2010/2/8 6:00,166,-6,-4,1019,NW,1.79,85
2010/2/8 7:00,136,-6,-4,1020,NW,4.92,85
2010/2/8 8:00,133,-6,-4,1019,NW,8.05,85
2010/2/8 9:00,140,-5,-3,1020,NW,12.07,86
2010/2/8 10:00,159,-5,-2,1020,NW,15.2,79
2010/2/8 11:00,169,-5,-1,1019,cv,0.89,74
2010/2/8 12:00,170,-5,0,1019,cv,2.68,69
2010/2/8 13:00,184,-5,2,1017,NW,1.79,59
2010/2/8 14:00,163,-5,4,1017,cv,0.89,51
2010/2/8 15:00,140,-5,5,1017,SE,1.79,48
